id,nombre,category_real
15916,"QUARTO DELUXE, NÃO FUMADORES, VISTA PARA O PARQUE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>",DELUXE ROOM
15809,"QUARTO DELUXE, VISTA (PANORAMIC) 1 CAMA QUEEN SIZE + POUPE 10%",DELUXE ROOM
16343,"QUARTO DELUXE, VISTA PARA A CIDADE 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 12%",DELUXE ROOM
15844,"QUARTO DELUXE, VISTA PARA A CIDADE 1 CAMA KING SIZE + POUPE 10%",DELUXE ROOM
15845,"QUARTO DELUXE, VISTA PARA A CIDADE 1 CAMA KING SIZE <U>PACKAGE RATE</U> + RESERVE JÁ E COMECE A POUPAR",DELUXE ROOM
16448,"QUARTO DELUXE, VISTA PARA A CIDADE 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%",DELUXE ROOM
16344,"QUARTO DELUXE, VISTA PARA A CIDADE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 12%",DELUXE ROOM
16419,"QUARTO DELUXE, VISTA PARA A CIDADE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%",DELUXE ROOM
16346,"QUARTO DELUXE, VISTA PARA A CIDADE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + RESERVE JÁ E COMECE A POUPAR",DELUXE ROOM
16680,"QUARTO DELUXE, VISTA PARA O MAR 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%",DELUXE ROOM
16681,"QUARTO DELUXE, VISTA PARA O MAR 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%",DELUXE ROOM
15935,"QUARTO DELUXE, VISTA PARA O RIO (EXTRA BED 3 ADULTS) 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U>",DELUXE ROOM
15920,"QUARTO DELUXE, VISTA PARA O RIO (EXTRA BED 3 ADULTS) 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",DELUXE ROOM
15927,"QUARTO DELUXE, VISTA PARA O RIO (EXTRA BED 3 ADULTS) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U>",DELUXE ROOM
15921,"QUARTO DELUXE, VISTA PARA O RIO (EXTRA BED 3 ADULTS) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",DELUXE ROOM
14583,QUARTO DUPLO,STANDARD ROOM
16151,QUARTO DUPLO (INTERIOR) 1 CAMA DE CASAL + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
16062,QUARTO DUPLO (INTERIOR) 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
16250,QUARTO DUPLO (MANSARD) 1 CAMA DE CASAL + RESERVE CEDO E POUPE 4%,STANDARD ROOM
16201,QUARTO DUPLO (MANSARD) 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + RESERVE CEDO E POUPE 4%,STANDARD ROOM
16302,QUARTO DUPLO (MINI) 1 CAMA DE CASAL + POUPE 20%  OFERTA ESPECIAL,STANDARD ROOM
16139,QUARTO DUPLO (SINGLE USE) 1 CAMA QUEEN SIZE <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,STANDARD ROOM
16515,QUARTO DUPLO (WITH SOFA BED) 2 CAMAS INDIVIDUAIS E 1 SOFÁ CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,STANDARD ROOM
16492,QUARTO DUPLO 1 CAMA DE CASAL + POUPE 40%  OFERTA SAZONAL,STANDARD ROOM
15565,QUARTO DUPLO 1 CAMA DE CASAL + POUPE 44%,STANDARD ROOM
15492,QUARTO DUPLO 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 10%,STANDARD ROOM
15658,QUARTO DUPLO 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 33%,STANDARD ROOM
15551,QUARTO DUPLO 1 CAMA DE CASAL + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
16450,QUARTO DUPLO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,STANDARD ROOM
15986,QUARTO DUPLO 1 CAMA DE CASAL <U>NON REFUNDABLE</U>,STANDARD ROOM
15488,QUARTO DUPLO 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 10%,STANDARD ROOM
15603,QUARTO DUPLO 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 33%,STANDARD ROOM
15522,QUARTO DUPLO 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
16453,QUARTO DUPLO 1 CAMA DE CASAL <U>PACKAGE RATE</U>,STANDARD ROOM
15639,QUARTO DUPLO 1 CAMA DE CASAL <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,STANDARD ROOM
16048,QUARTO DUPLO 1 CAMA DE CASAL <U>PACKAGE RATE</U> + PROMOÇÃO PRIVADA,STANDARD ROOM
16443,QUARTO DUPLO 1 CAMA DE CASAL <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,STANDARD ROOM
16458,QUARTO DUPLO 1 CAMA DE CASAL <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA,STANDARD ROOM
16442,QUARTO DUPLO 1 CAMA QUEEN SIZE + PREÇO PARA MEMBROS: 11%,STANDARD ROOM
16633,QUARTO DUPLO 1 CAMA QUEEN SIZE + PREÇO PARA MEMBROS: 30%,STANDARD ROOM
16602,QUARTO DUPLO 1 CAMA QUEEN SIZE <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 30%,STANDARD ROOM
16449,QUARTO DUPLO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,STANDARD ROOM
16393,"QUARTO DUPLO BÁSICO, 1 CAMA DE CASAL, CASA DE BANHO PARTILHADA (1) <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 11%",STANDARD ROOM
16391,"QUARTO DUPLO BÁSICO, 1 CAMA DE CASAL, CASA DE BANHO PARTILHADA (6) <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 11%",STANDARD ROOM
16392,"QUARTO DUPLO BÁSICO, 1 CAMA DE CASAL, CASA DE BANHO PARTILHADA (9) <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 11%",STANDARD ROOM
16396,"QUARTO DUPLO BÁSICO, 1 CAMA DE CASAL, CASA DE BANHO PRIVATIVA <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 11%",STANDARD ROOM
16398,"QUARTO DUPLO BÁSICO, 1 CAMA DE CASAL, VISTA PARA A CIDADE <U>NON REFUNDABLE</U>",STANDARD ROOM
16400,"QUARTO DUPLO BÁSICO, 1 CAMA DE CASAL, VISTA PARA A CIDADE <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>",STANDARD ROOM
16161,"QUARTO DUPLO CLÁSSICO PARA 1 PESSOA, VARANDA 1 CAMA DE CASAL E 2 CAMAS INDIVIDUAIS",CLASSIC ROOM
16037,QUARTO DUPLO CLUB 1 CAMA QUEEN SIZE + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
16661,QUARTO DUPLO COMFORT (MANSARD) 1 CAMA KING SIZE + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
16656,QUARTO DUPLO COMFORT (MANSARD) 1 CAMA KING SIZE <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
15655,"QUARTO DUPLO COMFORT, 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 13%",STANDARD ROOM
15572,"QUARTO DUPLO COMFORT, 1 CAMA KING SIZE <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 13%",STANDARD ROOM
16694,"QUARTO DUPLO COMFORT, VISTA PARA O PARQUE 1 CAMA DE CASAL + PROMOÇÃO PRIVADA: POUPE 10%",STANDARD ROOM
16246,QUARTO DUPLO DELUXE (WITH EXTRA BED) 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 25%,DELUXE ROOM
16130,QUARTO DUPLO DELUXE (WITH EXTRA BED) 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 26%,DELUXE ROOM
16106,QUARTO DUPLO DELUXE (WITH EXTRA BED) 1 CAMA KING SIZE <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 26%,DELUXE ROOM
16707,QUARTO DUPLO DELUXE (WITH SOFA BED FOR CHILD) 1 CAMA DE CASAL E 1 SOFÁ CAMA INDIVIDUAL,DELUXE ROOM
16663,QUARTO DUPLO DELUXE (WITH SOFA BED) 1 CAMA DE CASAL E 1 SOFÁ CAMA INDIVIDUAL + POUPE 40%  OFERTA SAZONAL,DELUXE ROOM
15800,QUARTO DUPLO DELUXE 1 CAMA DE CASAL,DELUXE ROOM
16347,QUARTO DUPLO DELUXE 1 CAMA DE CASAL + POUPE 20%  OFERTA ESPECIAL,DELUXE ROOM
16427,QUARTO DUPLO DELUXE 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 19%,DELUXE ROOM
16566,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,DELUXE ROOM
15793,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>NON REFUNDABLE</U>,DELUXE ROOM
16332,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + POUPE 20%  OFERTA ESPECIAL,DELUXE ROOM
16423,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 19%,DELUXE ROOM
16353,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,DELUXE ROOM
16444,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>PACKAGE RATE</U>,DELUXE ROOM
16459,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,DELUXE ROOM
16198,QUARTO DUPLO DELUXE 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 25%,DELUXE ROOM
16060,QUARTO DUPLO DELUXE 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 26%,DELUXE ROOM
16032,QUARTO DUPLO DELUXE 1 CAMA KING SIZE <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 26%,DELUXE ROOM
16599,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE,DELUXE ROOM
16209,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE + POUPE 15%  OFERTA ESPECIAL,DELUXE ROOM
16585,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE <U>NON REFUNDABLE</U>,DELUXE ROOM
16194,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,DELUXE ROOM
16197,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,DELUXE ROOM
16565,QUARTO DUPLO DELUXE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,DELUXE ROOM
15788,QUARTO DUPLO DELUXE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,DELUXE ROOM
16484,"QUARTO DUPLO DELUXE, CASA DE BANHO ANEXA 1 CAMA KING SIZE <U>NON REFUNDABLE</U> + POUPE 15%",DELUXE ROOM
16641,"QUARTO DUPLO DELUXE, TERRAÇO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL",DELUXE ROOM
16700,"QUARTO DUPLO DELUXE, VISTA PARA A CIDADE 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 33%",DELUXE ROOM
16115,"QUARTO DUPLO DELUXE, VISTA PARA O MAR 1 CAMA KING SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U>",DELUXE ROOM
16120,"QUARTO DUPLO DELUXE, VISTA PARA O MAR 1 CAMA KING SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",DELUXE ROOM
16114,"QUARTO DUPLO DELUXE, VISTA PARA O MAR 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U>",DELUXE ROOM
16119,"QUARTO DUPLO DELUXE, VISTA PARA O MAR 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",DELUXE ROOM
16487,QUARTO DUPLO ECONÓMICO 1 CAMA DE CASAL + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
16461,QUARTO DUPLO ECONÓMICO 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
16156,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL,STANDARD ROOM
15714,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 10%,STANDARD ROOM
16129,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 33%,STANDARD ROOM
16121,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL <U>NON REFUNDABLE</U>,STANDARD ROOM
16104,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 33%,STANDARD ROOM
15716,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL <U>PACKAGE RATE</U>,STANDARD ROOM
15715,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,STANDARD ROOM
16074,QUARTO DUPLO EXECUTIVO 1 CAMA QUEEN SIZE + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
15759,"QUARTO DUPLO EXECUTIVO, 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 33%",STANDARD ROOM
15725,"QUARTO DUPLO EXECUTIVO, 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 33%",STANDARD ROOM
16601,QUARTO DUPLO FAMILIAR 2 CAMAS INDIVIDUAIS E 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 11%,FAMILY ROOM
16034,"QUARTO DUPLO FAMILIAR, CASA DE BANHO PRIVATIVA 1 CAMA DE CASAL E 1 CAMA INDIVIDUAL + PROMOÇÃO PRIVADA: POUPE 10%",FAMILY ROOM
16066,"QUARTO DUPLO FAMILIAR, CASA DE BANHO PRIVATIVA 1 CAMA DE CASAL E 1 CAMA INDIVIDUAL <U>PACKAGE RATE</U>",FAMILY ROOM
16136,"QUARTO DUPLO NOBRE, VISTA PARA O MAR (DELUXE) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",DELUXE ROOM
16087,QUARTO DUPLO OU TWIN (2 ADULTS + 1 CHILD) 2 CAMAS INDIVIDUAIS,STANDARD ROOM
16176,QUARTO DUPLO OU TWIN (AVENUE) 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 15%  OFERTA ESPECIAL,STANDARD ROOM
16154,QUARTO DUPLO OU TWIN (AVENUE) 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 15%,STANDARD ROOM
16175,QUARTO DUPLO OU TWIN (AVENUE) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 15%  OFERTA ESPECIAL,STANDARD ROOM
16153,QUARTO DUPLO OU TWIN (AVENUE) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 15%,STANDARD ROOM
15814,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 1 CAMA DE CASAL E 1 CAMA INDIVIDUAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,STANDARD ROOM
15701,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 1 CAMA DE CASAL E 1 CAMA INDIVIDUAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,STANDARD ROOM
16088,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 2 CAMAS INDIVIDUAIS,STANDARD ROOM
15815,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 3 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,STANDARD ROOM
15702,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 3 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,STANDARD ROOM
15913,QUARTO DUPLO OU TWIN (WITH EXTRA CHILD BED) 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U>,STANDARD ROOM
15914,QUARTO DUPLO OU TWIN (WITH EXTRA CHILD BED) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U>,STANDARD ROOM
15627,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U>,STANDARD ROOM
15506,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,STANDARD ROOM
15698,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 6%,STANDARD ROOM
16132,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
15629,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>,STANDARD ROOM
16411,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U>,STANDARD ROOM
15508,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,STANDARD ROOM
15995,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,STANDARD ROOM
15564,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL E 2 CAMAS INDIVIDUAIS + PREÇO PARA MEMBROS: 25%,STANDARD ROOM
15567,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL E 2 CAMAS INDIVIDUAIS <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,STANDARD ROOM
15542,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
15626,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U>,STANDARD ROOM
15746,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,STANDARD ROOM
15507,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,STANDARD ROOM
15602,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 6%,STANDARD ROOM
16131,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
15628,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>,STANDARD ROOM
16412,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U>,STANDARD ROOM
15509,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,STANDARD ROOM
15994,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,STANDARD ROOM
15541,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,STANDARD ROOM
15544,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U>PACKAGE RATE</U> + PROMOÇÃO PRIVADA,STANDARD ROOM
15543,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA,STANDARD ROOM
16611,QUARTO DUPLO OU TWIN CIDADE 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,STANDARD ROOM
16550,QUARTO DUPLO OU TWIN CIDADE 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 25%,STANDARD ROOM
16612,QUARTO DUPLO OU TWIN CIDADE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,STANDARD ROOM
16551,QUARTO DUPLO OU TWIN CIDADE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 25%,STANDARD ROOM
16553,QUARTO DUPLO OU TWIN CIDADE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U> + PREÇO EXCLUSIVO PARA MEMBROS,STANDARD ROOM
15775,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 10%,CLASSIC ROOM
16026,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 11%,CLASSIC ROOM
15765,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 20%,CLASSIC ROOM
16673,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,CLASSIC ROOM
16009,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 11%,CLASSIC ROOM
15662,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 30%,CLASSIC ROOM
16181,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 10%,CLASSIC ROOM
15664,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,CLASSIC ROOM
16582,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE E 1 CAMA INDIVIDUAL + PREÇO PARA MEMBROS: 10%,CLASSIC ROOM
16561,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE E 1 CAMA INDIVIDUAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 10%,CLASSIC ROOM
16024,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 11%,CLASSIC ROOM
15661,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 30%,CLASSIC ROOM
16182,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 10%,CLASSIC ROOM
16010,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 11%,CLASSIC ROOM
16631,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 25%,CLASSIC ROOM
15665,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,CLASSIC ROOM
16185,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PROMOÇÃO PRIVADA,CLASSIC ROOM
