id,nombre,category_id,category,text_length,word_count,has_bed_info,has_rate_info,has_apartment,has_family_room,has_studio,has_shared_room,has_suite,has_junior_suite,has_premium_room,has_deluxe_room,has_superior_room,has_quadruple_room,has_triple_room,has_double_room,has_standard_room,has_classic_room
16246,QUARTO DUPLO DELUXE (WITH EXTRA BED) 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 25%,7,DELUXE ROOM,79,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16130,QUARTO DUPLO DELUXE (WITH EXTRA BED) 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 26%,7,DELUXE ROOM,79,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16106,QUARTO DUPLO DELUXE (WITH EXTRA BED) 1 CAMA KING SIZE <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 26%,7,DELUXE ROOM,101,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16707,QUARTO DUPLO DELUXE (WITH SOFA BED FOR CHILD) 1 CAMA DE CASAL E 1 SOFÁ CAMA INDIVIDUAL,7,DELUXE ROOM,86,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16663,QUARTO DUPLO DELUXE (WITH SOFA BED) 1 CAMA DE CASAL E 1 SOFÁ CAMA INDIVIDUAL + POUPE 40%  OFERTA SAZONAL,7,DELUXE ROOM,104,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15800,QUARTO DUPLO DELUXE 1 CAMA DE CASAL,7,DELUXE ROOM,35,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16347,QUARTO DUPLO DELUXE 1 CAMA DE CASAL + POUPE 20%  OFERTA ESPECIAL,7,DELUXE ROOM,64,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16427,QUARTO DUPLO DELUXE 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 19%,7,DELUXE ROOM,61,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16566,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,7,DELUXE ROOM,104,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15793,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>NON REFUNDABLE</U>,7,DELUXE ROOM,57,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16332,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + POUPE 20%  OFERTA ESPECIAL,7,DELUXE ROOM,86,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16423,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 19%,7,DELUXE ROOM,83,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16353,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,7,DELUXE ROOM,87,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16444,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>PACKAGE RATE</U>,7,DELUXE ROOM,55,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16459,QUARTO DUPLO DELUXE 1 CAMA DE CASAL <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,7,DELUXE ROOM,77,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16198,QUARTO DUPLO DELUXE 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 25%,7,DELUXE ROOM,62,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16060,QUARTO DUPLO DELUXE 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 26%,7,DELUXE ROOM,62,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16032,QUARTO DUPLO DELUXE 1 CAMA KING SIZE <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 26%,7,DELUXE ROOM,84,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16599,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE,7,DELUXE ROOM,37,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16209,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE + POUPE 15%  OFERTA ESPECIAL,7,DELUXE ROOM,66,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16585,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE <U>NON REFUNDABLE</U>,7,DELUXE ROOM,59,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16194,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,7,DELUXE ROOM,89,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16197,QUARTO DUPLO DELUXE 1 CAMA QUEEN SIZE <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,7,DELUXE ROOM,79,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16565,QUARTO DUPLO DELUXE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,7,DELUXE ROOM,108,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15788,QUARTO DUPLO DELUXE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,7,DELUXE ROOM,132,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16484,"QUARTO DUPLO DELUXE, CASA DE BANHO ANEXA 1 CAMA KING SIZE <U>NON REFUNDABLE</U> + POUPE 15%",7,DELUXE ROOM,91,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16641,"QUARTO DUPLO DELUXE, TERRAÇO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL",7,DELUXE ROOM,117,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16700,"QUARTO DUPLO DELUXE, VISTA PARA A CIDADE 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 33%",7,DELUXE ROOM,104,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16115,"QUARTO DUPLO DELUXE, VISTA PARA O MAR 1 CAMA KING SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U>",7,DELUXE ROOM,95,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16120,"QUARTO DUPLO DELUXE, VISTA PARA O MAR 1 CAMA KING SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",7,DELUXE ROOM,117,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16114,"QUARTO DUPLO DELUXE, VISTA PARA O MAR 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U>",7,DELUXE ROOM,98,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16119,"QUARTO DUPLO DELUXE, VISTA PARA O MAR 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",7,DELUXE ROOM,120,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16487,QUARTO DUPLO ECONÓMICO 1 CAMA DE CASAL + PROMOÇÃO PRIVADA: POUPE 10%,12,STANDARD ROOM,68,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16461,QUARTO DUPLO ECONÓMICO 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,12,STANDARD ROOM,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16156,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL,12,STANDARD ROOM,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15714,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 10%,12,STANDARD ROOM,64,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16129,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 33%,12,STANDARD ROOM,64,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16121,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL <U>NON REFUNDABLE</U>,12,STANDARD ROOM,60,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16104,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 33%,12,STANDARD ROOM,86,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15716,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL <U>PACKAGE RATE</U>,12,STANDARD ROOM,58,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15715,QUARTO DUPLO EXECUTIVO 1 CAMA DE CASAL <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,12,STANDARD ROOM,89,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16074,QUARTO DUPLO EXECUTIVO 1 CAMA QUEEN SIZE + PROMOÇÃO PRIVADA: POUPE 10%,12,STANDARD ROOM,70,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15759,"QUARTO DUPLO EXECUTIVO, 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 33%",12,STANDARD ROOM,65,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15725,"QUARTO DUPLO EXECUTIVO, 1 CAMA DE CASAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 33%",12,STANDARD ROOM,87,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16601,QUARTO DUPLO FAMILIAR 2 CAMAS INDIVIDUAIS E 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 11%,1,FAMILY ROOM,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16034,"QUARTO DUPLO FAMILIAR, CASA DE BANHO PRIVATIVA 1 CAMA DE CASAL E 1 CAMA INDIVIDUAL + PROMOÇÃO PRIVADA: POUPE 10%",1,FAMILY ROOM,112,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16066,"QUARTO DUPLO FAMILIAR, CASA DE BANHO PRIVATIVA 1 CAMA DE CASAL E 1 CAMA INDIVIDUAL <U>PACKAGE RATE</U>",1,FAMILY ROOM,102,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16136,"QUARTO DUPLO NOBRE, VISTA PARA O MAR (DELUXE) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",7,DELUXE ROOM,128,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16087,QUARTO DUPLO OU TWIN (2 ADULTS + 1 CHILD) 2 CAMAS INDIVIDUAIS,12,STANDARD ROOM,61,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16176,QUARTO DUPLO OU TWIN (AVENUE) 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 15%  OFERTA ESPECIAL,12,STANDARD ROOM,117,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16154,QUARTO DUPLO OU TWIN (AVENUE) 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 15%,12,STANDARD ROOM,140,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16175,QUARTO DUPLO OU TWIN (AVENUE) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 15%  OFERTA ESPECIAL,12,STANDARD ROOM,119,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16153,QUARTO DUPLO OU TWIN (AVENUE) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 15%,12,STANDARD ROOM,142,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15814,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 1 CAMA DE CASAL E 1 CAMA INDIVIDUAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,12,STANDARD ROOM,142,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15701,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 1 CAMA DE CASAL E 1 CAMA INDIVIDUAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,12,STANDARD ROOM,140,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16088,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 2 CAMAS INDIVIDUAIS,12,STANDARD ROOM,57,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15815,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 3 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,12,STANDARD ROOM,126,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15702,QUARTO DUPLO OU TWIN (WITH EXTRA BED) 3 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,12,STANDARD ROOM,124,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15913,QUARTO DUPLO OU TWIN (WITH EXTRA CHILD BED) 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U>,12,STANDARD ROOM,100,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15914,QUARTO DUPLO OU TWIN (WITH EXTRA CHILD BED) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U>,12,STANDARD ROOM,104,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15627,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U>,12,STANDARD ROOM,77,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15506,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,12,STANDARD ROOM,103,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15698,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 6%,12,STANDARD ROOM,102,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16132,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 10%,12,STANDARD ROOM,107,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15629,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>,12,STANDARD ROOM,99,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16411,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U>,12,STANDARD ROOM,97,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15508,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,12,STANDARD ROOM,128,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15995,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,12,STANDARD ROOM,119,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15564,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL E 2 CAMAS INDIVIDUAIS + PREÇO PARA MEMBROS: 25%,12,STANDARD ROOM,84,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15567,QUARTO DUPLO OU TWIN 1 CAMA DE CASAL E 2 CAMAS INDIVIDUAIS <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,12,STANDARD ROOM,109,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15542,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS + PROMOÇÃO PRIVADA: POUPE 10%,12,STANDARD ROOM,70,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15626,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U>,12,STANDARD ROOM,81,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15746,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + POUPE 40%  OFERTA SAZONAL,12,STANDARD ROOM,109,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15507,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,12,STANDARD ROOM,107,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15602,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 6%,12,STANDARD ROOM,106,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16131,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 10%,12,STANDARD ROOM,111,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15628,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>,12,STANDARD ROOM,103,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16412,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U>,12,STANDARD ROOM,101,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15509,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,12,STANDARD ROOM,132,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15994,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>,12,STANDARD ROOM,123,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15541,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,12,STANDARD ROOM,92,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15544,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U>PACKAGE RATE</U> + PROMOÇÃO PRIVADA,12,STANDARD ROOM,79,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15543,QUARTO DUPLO OU TWIN 2 CAMAS INDIVIDUAIS <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA,12,STANDARD ROOM,101,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16611,QUARTO DUPLO OU TWIN CIDADE 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,12,STANDARD ROOM,110,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16550,QUARTO DUPLO OU TWIN CIDADE 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 25%,12,STANDARD ROOM,132,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16612,QUARTO DUPLO OU TWIN CIDADE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,12,STANDARD ROOM,114,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16551,QUARTO DUPLO OU TWIN CIDADE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 25%,12,STANDARD ROOM,136,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16553,QUARTO DUPLO OU TWIN CIDADE 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U> + PREÇO EXCLUSIVO PARA MEMBROS,12,STANDARD ROOM,161,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15775,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 10%,13,CLASSIC ROOM,112,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16026,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 11%,13,CLASSIC ROOM,112,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15765,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 20%,13,CLASSIC ROOM,112,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16673,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 25%,13,CLASSIC ROOM,112,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16009,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 11%,13,CLASSIC ROOM,134,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15662,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 30%,13,CLASSIC ROOM,114,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16181,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 10%,13,CLASSIC ROOM,118,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15664,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,13,CLASSIC ROOM,139,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16582,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE E 1 CAMA INDIVIDUAL + PREÇO PARA MEMBROS: 10%,13,CLASSIC ROOM,93,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16561,QUARTO DUPLO OU TWIN CLÁSSICO 1 CAMA QUEEN SIZE E 1 CAMA INDIVIDUAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 10%,13,CLASSIC ROOM,115,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16024,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 11%,13,CLASSIC ROOM,116,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15661,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 30%,13,CLASSIC ROOM,116,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16182,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PROMOÇÃO PRIVADA: POUPE 10%,13,CLASSIC ROOM,120,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16010,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 11%,13,CLASSIC ROOM,138,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16631,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 25%,13,CLASSIC ROOM,138,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15665,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,13,CLASSIC ROOM,141,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16185,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> + PROMOÇÃO PRIVADA,13,CLASSIC ROOM,129,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15774,QUARTO DUPLO OU TWIN CLÁSSICO 2 CAMAS INDIVIDUAIS EXTRAGRANDES <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 10%,13,CLASSIC ROOM,129,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16615,"QUARTO DUPLO OU TWIN CLÁSSICO, VISTA PARA A CIDADE 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 25%",13,CLASSIC ROOM,155,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
